text_a	label
雖105年度全球景氣溫和復甦,惟銀行可轉讓定存單於競價下,致本公司在次級市場交易量減少。政府債券市場本公司105年度政府債券買賣交易總額為新台幣1,348,029佰萬元,較104年度減少54,945佰萬元(或-92%)。就交易型態區分,附條件交易金額為1,145,798佰萬元,佔00%,較104年度減少133,223佰萬元(或-42%);買賣斷交易金額為202,231佰萬元,佔00%,較104年度增加78,278佰萬元(或15%)。金融債券市場本公司105年度金融債券買賣交易總額計新台幣273,210佰萬元	N
082萬元,每股稅後盈餘17元。國票證券收入17億6,961萬元,支出16億3,848萬元,稅後淨利2億1,084萬元,每股稅後盈餘23元。國票創投收入1億8,989萬元,支出1億2,376萬元,稅後淨利為6,361萬元,每股稅後盈餘41元。研究發展狀況在維護股東權益前提下,持續發展多元整併與策略合作方案,擴展集團事業版圖,期能提供多樣化之金融商品。因應「監理沙盒」機制業務開放,積極研議各項金融創新、跨業合作等新種業務,致力於提供客戶便利的金融服務,以因應國際金融環境變遷。藉由現有大陸據點,調研大陸金融市場脈動,掌握人民幣長期趨勢與大陸市場相關業務未來發展趨勢。因應歐美國家反全球化效應增溫,資本主義及自由貿易帶來的經濟整合與交流受到考驗,將共享集團研究資訊,以掌握經濟景氣脈動與趨勢。	N
081,000臺銀人壽保險初年保費收入9,107,174續年保費收入39,827,914總保費收入48,935,088臺銀綜合證券經紀業務營運量805,760,000承銷業務營運量1,500,000自營業務營運量2,610,000單位：新臺幣千元(外匯：美金千元)	N
受到外部競爭環境、法規環境及總體經營環境之影響105年台灣發生首例金融同業ATM遭駭客盜領鉅款、違反美國「銀行保密法」及「反洗錢法」遭重罰等事件,造成金融市場波動,主管機關為加強金融機構對防制洗錢作業重視與落實執行,修訂「銀行業防制洗錢及打擊資恐注意事項」,並將配合洗錢防制法訂定相關授權子法,以完備法制環境,強化金融機構防制洗錢機制。為促進金融科技產業發展,金融監督管理委員會「金融科技發展策略白皮書」,規劃以2020年為期,提出「創新數位科技,打造智慧金融」之願景	N
期透過授信與作業集中且獨立管理,讓業務單位更專注於產品設計與客戶經營,擴大業務動能;8月合併本行子公司-安銀保險經紀人股份有限公司,於個人金融總處設置「保險經紀人部」,兼營保險經紀人業務。另為強化高度專業的公司治理並配合外部法規要求,本行設置審計委員會,以強化內部監督機制。履行企業社會責任方面,本行在綠色金融及普惠金融上展現出專業價值。自103年將赤道精神納入《授信業務準則》後,105年5月與同業合作,完成金融業第一件以「赤道原則」核貸的風力發電聯貸案,具有相當指標意義	N
106年度調降申貸年齡與利費率標準。為持續響應政府「以房養老」政策,發揚本行企業社會責任,推出升級版之「美滿享福貸」,結合安養信託及即期年金保險,讓年長者有穩定的現金流支應老年醫療、照護費用及日常開支,退休生活更有保障。鎖定優質房貸客群	Y
091,113仟元。稅後淨利:12,093,106仟元。其他綜合損益:-903,865仟元。本期綜合損益總額:11,189,241仟元。每股稅後盈餘:28元。稅後淨利占平均資產總額比率(ROA)為60%。稅後淨利占平均股東權益比率(ROE)為56%。研究發展狀況積極研發數位金融服務並獲得專利:106年本行積極布局FinTech:在專利方面,計提出23項新型專利與5項發明專利,其中20項新型專利已獲得核准。在金融服務方面,開辦境外電子支付(彰銀支付寶)、行動支付及臺灣PayQRCode共通支付。在行動通訊方面,本行運用行動通訊技術支援個人行動網銀APP改版、行動支付(雲支付)等業務推展。進行業務研究力求創新:為促進本行業務之創新與發展,本行針對當前業務經營與金融相關議題,由全體行員進行研究,106年度共計撰寫29篇業務研究發展報告,供各單位於業務上參酌辦理。	Y
為拓展東協市場速度最快且據點最多之銀行,同時國泰人壽亦於菲律賓及印尼進行銀行參股投資以強化集團佈局,於2016年完成參股印尼BankMayapada銀行的第二階段股權收購案,總持股比率達40%,將持續強化與夥伴的合作關係並深耕當地市場,以進一步有效掌握海外市場成長機會。看好保險業務於東南亞發展潛力,國泰人壽及國泰產險亦於越南重要城市設立據點,業務穩定擴展。隨著海外營運平台建構愈趨完整,國泰金控可望有效掌握亞太區域成長機會。發展資產管理事業為長期支柱國泰金控在資產管理事業亦有進展,在完成康利資產管理公司(ConningHoldingsCorp.)的100%併購後,國泰金控積極整合與發展業務,資產管理板塊持續成長。透過康利於美國與歐洲的佈局	N
惟中國大陸經濟持續成長,本國銀行仍持續布局中國大陸市場。本國銀行在中國大陸設立分支機構,截至106年底為77個分支機構,較105年同期增加6個分支機構。本國銀行積極增設東南亞地區海外據點東南亞地區經濟快速成長,且台商眾多,政府大力推動新南向政策,本國銀行為爭取商機,積極增設東南亞地區海外據點(截至106年底為192個分支機構,較105年同期增加13個分支機構)或併購當地金融機構,增強營運發展動能。法規環境之影響106年4月金管會修正「商業銀行投資不動產辦法」第三條、第四條、第四條之一,將銀行自有不動產參與都市更新後之不動產自用比率從現行50%降低為20%,可望增加我國銀行業參與都市更新意願	Y
年內設置提名委員會及風險管理委員會;為強化防制洗錢及打擊資恐,設置相關跨部門委員會與專責管理中心。年中新加坡分行開業,使本行亞太區域金融服務網絡更加週延,而為因應金融數位化時代來臨,全新打造北高雄分行為南台灣首家智慧分行,提供客戶全新智慧金融體驗。營業計畫及經營策略實施成果本行105年營業計畫主要仍以企業金融為核心,持續強化外匯、兩岸金融及中小企業金融,兼顧個人房貸、財富管理及財務行銷,並持續推動前台轉型變革,深耕核心價值客戶,強化整合金融服務;加強金融科技應用,創新數位金融產品與服務,促進業務網路化、行動化與數位化;培育專業人才,提升人力資本,善盡企業社會責任	N
較104年度減少333,591佰萬元(或-99%);買賣斷交易金額為新台幣35,650佰萬元,佔44%,較104年度增加5,051佰萬元(或51%)。外幣債券市場本公司105年度外幣債券買賣交易總額分別為人民幣債券6佰萬元人民幣及美元債券5,015佰萬美元,就交易型態區分,國際債券附條件交易金額為6佰萬元人民幣,佔100%,較104年度減少92佰萬元人民幣(或-88%);國際債券買賣斷交易金額為0元人民幣,佔00%,較104年度減少10佰萬元人民幣(或-100%);外國債券附條件交易金額為4,677佰萬美元,佔26%,較104年度增加4,441佰萬美元(或1878%);外國債券買賣斷交易金額為338佰萬美元,佔74%,較104年度增加282佰萬美元(或557%)。預算執行情形、財務收支及獲利能力分析收益方面	N
以完善洗錢防制與打擊資恐管理機制。另為配合金管會推動金融科技(FinTech)的政策,本行亦已積極規劃協助員工之因應方案,同時為有利金融市場的長遠均衡發展,在重視風險控管與誠信經營的同時,兼顧追求創新與永續發展,本行亦密切關注金管會推動「金融科技創新實驗條例」(俗稱「監理沙盒」)之立法進度,以及金融監管科技(RegTech)的運用進展,適時推展創新金融服務或商品與風險管理措施,以順應金融發展趨勢,並持續創造市場商機。金管會自106年12月31日起全面鬆綁國銀承作不動產放款之「資本計提風險權數」規範,此項利多措施,除具體協助金融機構大幅儲備業務擴張所需資源外,亦具體提升金融機構的資本有效運用及國際競爭力。總體經營環境總體經營環境方面,全球景氣持續穩健擴張,根據中央銀行之分析研究,對未來經濟展望樂觀,領先指標穩定上升,預期2018年在製造業帶動下持續復甦。惟全球貿易成長在中國大陸需求減緩及基期較高下恐略緩	Y
000次級市場票券買賣交易量4,400,000,000債券買賣交易量3,319,274,000資料來源:本公司106年度營業預算書。重要經營政策加強授信動態管理,及時控管、預警授信戶信用貶落發生。善用授信資源,積極增加授信餘額並提高利差。加強各產業開發廣度及深度,以積極爭取收益及擔保性俱佳之授信新案。致力拓展次級客戶之深度及廣度、分散票債券業務資金來源,審慎管理流動性風險。掌握票券賣斷商機,採行流量操作,提升承銷票券能量,增強交易商角色。調整整體債券組合結構,降低存續年期,減少利率上揚風險。佈局資信優良、具收益率及成長性之可轉債。透過金控股權平台,篩選價值型、具題材股票。核心業務平衡發展,加強分散投資,增加穩定性收益。持續推廣新種業務經營,增加穩定營收來源。	N
除了延伸至上市櫃公司之外,亦將服務由貿易融資與金融行銷業務擴大到各式企業金融產品,加深產品滲透率,提供客戶更多價值。另一方面,亦將拓展本行企業客戶的薪轉商機與個人理財需求,結合個金服務與企金服務,達到綜效。落實企業社會責任,擴大正面影響力本行改制更名為王道銀行,即是取其「利他圓己」的王道精神,此與公司的永續發展理念不謀而合。過去三年投入各項企業社會責任之舉措,不僅帶領本行於去年獲得國際B型企業認證,民國一○六年出版之企業社會責任報告書更獲得台灣永續能源基金會「企業永續報告獎」金融業類金獎殊榮。未來,期盼藉由本行企業社會責任的深耕與落實,一同為環境、社會的共榮而努力。相信在全體同仁的共同努力下,本行未來的各項表現必能再創佳績,期望股東們繼續給予支持及指導。	Y
